case_material,band_material,case_back,bezel_material,brand,gender,movement,watch_style,case_thickness,crystal,hands,dial_markers,case_diameter,water_resistance,price_segment
0,5,28,1,6,0,0,4,0.16614420062695923,4,13,7,0.6521739130434783,0.004502251125562781,2
7,6,28,9,5,0,0,1,0.22037617554858932,4,9,4,0.7173913043478262,0.04952476238119059,1
7,5,28,9,14,0,3,2,0.15047021943573666,0,7,3,0.6304347826086956,0.004502251125562781,0
7,9,45,9,24,0,0,7,0.2068965517241379,4,12,6,0.6739130434782608,0.01617475404368851,0
3,6,28,8,20,0,3,0,0.1347962382445141,3,9,3,0.7391304347826086,0.00783725195931299,0
6,6,26,7,20,2,2,4,0.0438871473354232,4,13,6,0.3043478260869565,0.004502251125562781,3
0,0,28,8,13,2,0,4,0.09717868338557992,4,11,6,0.47826086956521735,0.004502251125562781,2
6,6,28,9,5,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.04952476238119059,1
7,7,39,9,17,0,0,7,0.18965517241379307,4,11,4,0.6956521739130435,0.01617475404368851,1
7,9,28,9,20,0,3,0,0.13787119641314297,4,15,4,0.6521739130434783,0.004502251125562781,0
7,6,28,3,25,0,0,4,0.13787119641314297,4,15,2,0.6304347826086956,0.01617475404368851,2
2,1,28,3,25,2,0,4,0.13787119641314297,4,4,2,0.5217391304347825,0.01617475404368851,3
3,9,39,4,27,0,0,2,0.16614420062695923,3,0,7,0.7826086956521738,0.00783725195931299,0
0,6,45,1,4,0,0,0,0.13322884012539185,4,12,7,0.6086956521739131,0.004502251125562781,3
7,9,39,8,14,0,0,0,0.16614420062695923,3,11,3,0.6086956521739131,0.03284975821243955,0
7,5,39,9,20,0,0,3,0.1818181818181818,3,9,4,0.6521739130434783,0.00783725195931299,0
7,9,28,9,15,0,3,4,0.19984326018808776,4,9,4,0.6304347826086956,0.04952476238119059,1
7,9,28,9,20,0,3,1,0.1347962382445141,4,0,0,0.6521739130434783,0.03284975821243955,0
0,5,28,1,6,0,2,4,0.1025078369905956,4,2,7,0.6086956521739131,0.004502251125562781,2
7,9,28,8,14,0,3,0,0.11912225705329152,3,9,3,0.5434782608695652,0.03284975821243955,0
7,9,28,9,8,0,1,0,0.11285266457680249,3,11,4,0.6304347826086956,0.01617475404368851,0
6,6,28,7,25,2,0,0,0.13787119641314297,4,11,4,0.5217391304347825,0.01617475404368851,2
6,3,45,8,18,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.01617475404368851,2
7,9,28,8,8,2,3,0,0.13787119641314297,3,13,5,0.41304347826086957,0.00783725195931299,0
7,6,28,8,20,2,3,0,0.1347962382445141,3,12,6,0.391304347826087,0.00783725195931299,0
7,9,28,8,20,0,3,0,0.1818181818181818,3,9,4,0.7173913043478262,0.03284975821243955,0
7,9,28,9,20,2,3,0,0.11128526645768025,3,12,5,0.5217391304347825,0.004502251125562781,0
9,8,45,11,14,0,0,0,0.22884012539184947,1,0,0,0.7608695652173911,0.00783725195931299,0
7,6,13,8,25,1,0,4,0.13787119641314297,4,13,6,0.5217391304347825,0.01617475404368851,2
7,7,28,8,20,1,3,0,0.13787119641314297,3,9,3,0.5217391304347825,0.01617475404368851,0
7,9,39,9,22,1,0,4,0.09247648902821318,4,9,4,0.6086956521739131,0.01950975487743872,4
7,9,28,9,20,2,3,2,0.13787119641314297,4,13,2,0.3478260869565218,0.015238978037123735,0
7,9,13,8,14,0,3,0,0.16614420062695923,0,9,6,0.7391304347826086,0.01617475404368851,0
7,5,28,9,7,2,3,2,0.15047021943573666,4,5,6,0.5652173913043479,0.004502251125562781,1
7,5,39,9,15,2,0,2,0.05642633228840125,4,13,2,0.47826086956521735,0.004502251125562781,1
7,7,28,8,5,0,0,7,0.14576802507836986,4,13,4,0.6086956521739131,0.03284975821243955,1
7,6,28,9,21,0,0,1,0.13787119641314297,4,13,4,0.6956521739130435,0.04952476238119059,1
5,5,28,6,2,2,3,3,0.09561128526645765,3,13,2,0.5217391304347825,0.004502251125562781,0
7,7,45,9,5,0,0,7,0.1990595611285266,4,13,4,0.6521739130434783,0.03284975821243955,1
7,9,28,9,14,0,3,0,0.16614420062695923,0,9,3,0.826086956521739,0.01617475404368851,0
7,9,28,9,26,2,3,2,0.09090909090909088,4,8,4,0.5217391304347825,0.01617475404368851,0
7,6,28,9,25,0,0,4,0.13787119641314297,4,9,4,0.5217391304347825,0.01617475404368851,1
1,5,26,7,20,0,2,4,0.03605015673981191,4,11,4,0.5869565217391304,0.004502251125562781,3
7,7,28,8,20,0,3,7,0.13787119641314297,3,9,4,0.6086956521739131,0.01617475404368851,0
7,9,28,8,20,2,3,2,0.13787119641314297,4,10,4,0.43478260869565216,0.00783725195931299,1
0,3,23,1,21,0,2,4,0.13787119641314297,4,5,4,0.6956521739130435,0.004502251125562781,2
7,6,28,9,25,0,0,4,0.16614420062695923,4,13,4,0.5217391304347825,0.01617475404368851,1
7,9,28,9,19,0,0,0,0.15047021943573666,3,15,4,0.6739130434782608,0.00783725195931299,0
7,5,39,9,19,0,0,0,0.15047021943573666,3,13,4,0.6086956521739131,0.004502251125562781,0
7,9,45,9,15,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.01617475404368851,1
7,7,28,9,20,0,3,0,0.13787119641314297,4,0,1,0.6956521739130435,0.00783725195931299,1
3,5,28,4,0,0,3,0,0.16614420062695923,3,6,0,0.6521739130434783,0.0011672502918125731,0
7,9,28,9,8,0,1,7,0.1426332288401254,4,12,4,0.6739130434782608,0.01617475404368851,0
7,0,39,9,5,0,0,4,0.13787119641314297,4,9,4,0.7391304347826086,0.004502251125562781,1
7,6,28,9,13,0,0,6,0.1347962382445141,4,6,0,0.6086956521739131,0.009504752376188095,1
7,6,28,8,25,0,0,1,0.16614420062695923,4,11,3,0.6086956521739131,0.04952476238119059,2
3,9,28,4,27,2,3,2,0.11912225705329152,3,15,4,0.43478260869565216,0.00783725195931299,0
7,9,28,9,20,0,3,7,0.13787119641314297,3,13,4,0.6739130434782608,0.01617475404368851,0
7,6,45,8,18,2,0,4,0.13787119641314297,1,11,6,0.5217391304347825,0.00783725195931299,1
7,9,28,9,15,1,3,2,0.13787119641314297,4,13,4,0.5217391304347825,0.04952476238119059,0
7,9,28,8,20,0,3,2,0.13787119641314297,3,4,2,0.6956521739130435,0.01617475404368851,0
7,9,39,9,18,0,0,4,0.16927899686520373,4,11,4,0.6304347826086956,0.02451225612806403,1
6,6,28,7,20,2,3,4,0.06739811912225704,4,11,0,0.2173913043478261,0.004502251125562781,2
7,0,28,9,15,2,0,2,0.13787119641314297,4,1,7,0.6739130434782608,0.004502251125562781,1
2,1,28,7,25,0,0,4,0.13787119641314297,4,14,4,0.6086956521739131,0.01617475404368851,3
2,5,28,3,13,0,0,4,0.13787119641314297,4,15,4,0.3260869565217391,0.015238978037123735,1
6,8,37,8,20,1,3,0,0.09952978056426331,1,1,4,0.47826086956521735,0.004502251125562781,0
7,8,28,9,14,0,0,0,0.20532915360501566,0,13,0,0.8695652173913042,0.00783725195931299,0
7,5,39,9,29,0,2,0,0.14106583072100312,4,11,0,0.6521739130434783,0.00783725195931299,0
7,9,28,9,26,0,3,0,0.13787119641314297,2,11,4,0.6086956521739131,0.00783725195931299,0
7,6,28,8,14,0,3,0,0.2210031347962382,0,11,3,0.7826086956521738,0.01617475404368851,0
7,7,28,8,5,0,0,4,0.20768025078369903,4,11,4,0.6956521739130435,0.03284975821243955,1
6,6,28,0,25,0,0,4,0.13787119641314297,4,3,7,0.5217391304347825,0.01617475404368851,2
7,6,28,8,20,0,0,4,0.15047021943573666,4,13,1,0.5869565217391304,0.03284975821243955,0
7,9,28,9,20,2,3,0,0.13787119641314297,3,0,4,0.3043478260869565,0.004502251125562781,0
7,9,28,8,20,0,3,0,0.16144200626959243,4,9,4,0.6739130434782608,0.01617475404368851,0
7,10,28,9,16,2,3,0,0.048589341692789965,4,15,4,0.391304347826087,0.00783725195931299,0
7,6,39,9,20,0,0,4,0.1575235109717868,4,9,4,0.5652173913043479,0.01617475404368851,1
7,6,28,8,5,0,0,4,0.11755485893416928,4,12,4,0.6521739130434783,0.01617475404368851,1
6,5,5,8,22,0,0,4,0.13787119641314297,1,11,4,0.5869565217391304,0.004502251125562781,3
7,5,28,9,8,0,1,0,0.16614420062695923,3,6,0,0.6956521739130435,0.01617475404368851,0
0,3,39,1,20,0,0,4,0.14811912225705326,4,12,4,0.7173913043478262,0.00783725195931299,2
7,9,28,9,20,0,0,7,0.16614420062695923,4,13,5,0.6521739130434783,0.01617475404368851,0
7,5,45,9,29,0,0,0,0.13787119641314297,4,15,0,0.6521739130434783,0.004502251125562781,1
7,9,28,9,15,2,3,2,0.09874608150470215,4,12,2,0.3695652173913044,0.00783725195931299,1
7,6,28,8,8,0,1,0,0.1520376175548589,3,9,4,0.6956521739130435,0.01617475404368851,0
5,5,28,6,2,0,3,3,0.1347962382445141,3,12,4,0.6739130434782608,0.004502251125562781,0
7,6,39,8,11,0,0,7,0.16614420062695923,4,9,0,0.7173913043478262,0.01617475404368851,0
7,5,28,9,5,0,0,4,0.13787119641314297,4,13,4,0.6739130434782608,0.01617475404368851,2
6,3,39,9,18,0,0,4,0.13787119641314297,4,11,6,0.6304347826086956,0.01617475404368851,1
7,7,39,9,20,0,3,7,0.12068965517241376,4,8,4,0.6956521739130435,0.004502251125562781,0
6,6,28,8,25,2,0,4,0.13787119641314297,4,3,4,0.41304347826086957,0.01617475404368851,2
7,9,28,9,19,0,0,7,0.1818181818181818,4,13,4,0.6086956521739131,0.03284975821243955,0
7,5,28,9,29,0,3,7,0.1347962382445141,4,0,0,0.7173913043478262,0.01617475404368851,0
7,6,28,9,5,0,0,1,0.21990595611285266,4,9,4,0.6739130434782608,0.04952476238119059,1
7,6,39,9,23,0,0,4,0.12382445141065831,4,11,4,0.6304347826086956,0.00783725195931299,1
7,9,28,5,20,0,0,7,0.13787119641314297,4,6,4,0.6521739130434783,0.03284975821243955,1
2,1,28,8,25,1,0,0,0.13787119641314297,4,4,2,0.5217391304347825,0.01617475404368851,3
7,6,39,9,11,0,0,0,0.11912225705329152,4,13,4,0.5652173913043479,0.00783725195931299,0
7,6,28,8,18,2,3,4,0.13787119641314297,4,12,2,0.2608695652173913,0.004502251125562781,1
7,9,39,8,20,0,0,2,0.17319749216300936,3,7,7,0.7173913043478262,0.03284975821243955,0
7,6,28,9,8,0,1,0,0.1347962382445141,3,0,4,0.6521739130434783,0.01617475404368851,0
3,9,28,8,27,0,3,7,0.15047021943573666,3,9,6,0.6086956521739131,0.02451225612806403,0
3,5,39,4,27,0,0,2,0.16614420062695923,3,11,4,0.8043478260869565,0.00783725195931299,0
7,9,45,8,1,1,0,4,0.10031347962382445,4,13,4,0.47826086956521735,0.00783725195931299,3
7,9,39,9,1,0,0,4,0.1347962382445141,4,13,4,0.5652173913043479,0.00783725195931299,3
5,6,28,8,20,2,3,3,0.07993730407523511,2,4,2,0.45652173913043476,0.004502251125562781,0
7,5,45,9,20,0,0,0,0.13787119641314297,4,13,0,0.6086956521739131,0.01617475404368851,1
7,6,28,8,25,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,1
7,6,13,0,25,1,0,4,0.13787119641314297,4,11,7,0.5217391304347825,0.01617475404368851,2
7,9,28,9,29,0,3,7,0.14733542319749215,4,13,4,0.7173913043478262,0.01617475404368851,0
7,9,28,7,9,2,3,4,0.10344827586206895,4,12,2,0.49999999999999994,0.00783725195931299,1
9,7,39,8,12,1,0,4,0.13787119641314297,4,13,4,0.7173913043478262,0.015238978037123735,2
1,3,26,2,7,0,0,4,0.18275862068965515,4,11,7,0.6956521739130435,0.01617475404368851,2
6,6,28,9,14,0,3,0,0.13787119641314297,0,11,0,0.826086956521739,0.01617475404368851,0
7,6,28,9,25,0,0,4,0.1347962382445141,4,11,4,0.5869565217391304,0.01617475404368851,1
7,9,28,9,8,2,1,0,0.13787119641314297,3,0,7,0.3695652173913044,0.00783725195931299,0
7,9,39,9,17,0,0,2,0.13197492163009403,4,8,4,0.6521739130434783,0.01617475404368851,0
7,9,28,9,14,0,3,7,0.15830721003134793,0,13,0,0.7826086956521738,0.01617475404368851,0
7,9,28,9,7,2,3,4,0.13787119641314297,4,11,4,0.49999999999999994,0.004502251125562781,1
6,8,28,8,20,1,3,0,0.1347962382445141,3,11,6,0.6304347826086956,0.002834750708687677,0
7,5,45,9,20,0,0,4,0.19749216300940436,4,13,0,0.5652173913043479,0.004502251125562781,1
7,7,39,9,24,0,0,0,0.16614420062695923,4,0,0,0.6739130434782608,0.01617475404368851,0
7,5,28,9,10,2,3,3,0.09561128526645765,4,13,4,0.49999999999999994,0.00783725195931299,0
7,9,26,7,20,2,0,4,0.11363636363636362,4,13,4,0.47826086956521735,0.004502251125562781,1
7,9,39,9,29,0,0,0,0.11912225705329152,4,11,7,0.5869565217391304,0.004502251125562781,0
6,6,28,8,20,1,3,0,0.10344827586206895,3,13,4,0.5217391304347825,0.004502251125562781,0
7,9,28,9,8,0,3,7,0.14420062695924762,3,13,4,0.6956521739130435,0.01617475404368851,0
7,5,28,9,10,2,3,3,0.10344827586206895,4,0,7,0.3260869565217391,0.00783725195931299,0
0,7,28,8,21,0,0,1,0.13787119641314297,4,12,4,0.6956521739130435,0.04952476238119059,2
0,3,40,7,12,0,0,4,0.13787119641314297,4,11,6,0.6304347826086956,0.01617475404368851,3
3,9,39,4,27,0,0,2,0.1622257053291536,3,11,7,0.7826086956521738,0.00783725195931299,0
7,8,28,8,26,0,0,0,0.16300940438871472,4,13,4,0.6739130434782608,0.03284975821243955,0
7,9,28,8,20,0,3,0,0.08777429467084638,4,9,6,0.7173913043478262,0.03284975821243955,0
7,9,28,9,26,2,0,2,0.13322884012539185,2,13,6,0.391304347826087,0.00783725195931299,0
7,9,28,9,16,0,3,0,0.13787119641314297,3,13,6,0.6521739130434783,0.00783725195931299,0
6,7,45,8,12,0,2,4,0.13787119641314297,4,13,4,0.7173913043478262,0.004502251125562781,4
6,6,39,8,20,0,0,4,0.09639498432601881,4,12,7,0.6086956521739131,0.004502251125562781,3
6,6,19,7,25,2,0,2,0.13787119641314297,4,13,4,0.41304347826086957,0.01617475404368851,2
7,6,45,1,18,2,0,4,0.13787119641314297,4,12,2,0.47826086956521735,0.02451225612806403,2
7,9,28,9,20,2,3,0,0.13787119641314297,3,13,7,0.5434782608695652,0.00783725195931299,0
7,9,39,8,18,0,2,4,0.13787119641314297,4,0,0,0.6739130434782608,0.00783725195931299,1
6,6,28,8,25,0,0,4,0.13787119641314297,4,14,2,0.5217391304347825,0.01617475404368851,2
7,9,39,9,17,2,0,0,0.11206896551724138,4,7,4,0.391304347826087,0.00783725195931299,0
7,5,28,9,16,0,3,0,0.08777429467084638,1,9,4,0.6521739130434783,0.00783725195931299,0
7,0,39,8,20,2,0,4,0.16144200626959243,4,11,3,0.5717233843569876,0.004502251125562781,1
7,9,39,9,20,0,2,4,0.1347962382445141,4,13,4,0.6956521739130435,0.00783725195931299,0
7,9,28,9,20,0,3,1,0.1818181818181818,4,9,4,0.6739130434782608,0.04952476238119059,0
7,9,28,5,9,0,0,4,0.16614420062695923,4,15,4,0.6739130434782608,0.03284975821243955,1
2,1,28,3,25,0,0,4,0.13787119641314297,4,11,2,0.5217391304347825,0.01617475404368851,3
7,9,28,9,30,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.01617475404368851,1
7,6,28,2,25,1,0,4,0.13787119641314297,4,11,2,0.5217391304347825,0.01617475404368851,2
7,3,39,9,20,0,0,4,0.18260188087774293,4,9,4,0.6521739130434783,0.01617475404368851,1
7,9,28,9,6,0,0,0,0.11128526645768025,4,2,7,0.3695652173913044,0.004502251125562781,1
7,5,28,9,20,0,3,4,0.15047021943573666,3,15,4,0.6521739130434783,0.00783725195931299,0
7,6,28,7,25,2,0,4,0.13787119641314297,4,13,2,0.3478260869565218,0.01617475404368851,2
7,9,45,9,14,0,0,1,0.2147335423197492,3,11,4,0.7608695652173911,0.04952476238119059,0
0,5,28,1,20,2,3,4,0.09561128526645765,4,0,0,0.5652173913043479,0.004502251125562781,1
6,6,28,8,20,0,0,6,0.18573667711598743,4,11,0,0.7173913043478262,0.01617475404368851,1
7,4,39,9,20,0,0,3,0.13787119641314297,3,13,4,0.6956521739130435,0.00783725195931299,0
7,6,28,9,25,2,0,4,0.13787119641314297,4,9,4,0.3478260869565218,0.01617475404368851,1
7,5,28,8,29,0,3,7,0.1300940438871473,4,9,4,0.6521739130434783,0.01617475404368851,0
7,9,28,9,14,0,3,7,0.3072100313479624,3,11,3,0.8913043478260869,0.03284975821243955,0
7,9,28,9,29,2,3,0,0.05877742946708465,4,13,4,0.391304347826087,0.004502251125562781,0
6,6,28,8,25,2,0,4,0.13787119641314297,4,11,2,0.5217391304347825,0.01617475404368851,3
7,6,39,9,12,0,0,4,0.18965517241379307,4,11,4,0.6956521739130435,0.01617475404368851,1
7,9,28,8,16,0,3,0,0.13787119641314297,4,9,6,0.6521739130434783,0.01617475404368851,0
7,6,28,9,3,2,3,4,0.13787119641314297,4,13,3,0.5869565217391304,0.01617475404368851,1
7,9,28,9,8,0,3,7,0.1347962382445141,3,4,4,0.6521739130434783,0.00783725195931299,0
7,4,28,9,20,0,3,0,0.1818181818181818,3,13,4,0.7173913043478262,0.03284975821243955,0
7,6,28,9,8,0,1,0,0.13787119641314297,3,13,4,0.7173913043478262,0.01617475404368851,0
6,5,28,8,6,2,3,4,0.0946708463949843,4,11,7,0.391304347826087,0.004502251125562781,1
4,6,28,5,23,2,3,4,0.13787119641314297,4,13,4,0.2173913043478261,0.004502251125562781,0
7,6,28,2,25,2,0,4,0.13787119641314297,4,9,4,0.5217391304347825,0.01617475404368851,2
0,5,41,1,1,0,2,4,0.13787119641314297,4,11,6,0.5217391304347825,0.002834750708687677,2
6,6,28,7,25,2,0,4,0.13787119641314297,4,3,7,0.41304347826086957,0.01617475404368851,3
7,5,28,9,20,0,3,0,0.11912225705329152,3,11,4,0.7391304347826086,0.00783725195931299,0
7,6,28,9,14,0,3,0,0.1818181818181818,0,0,4,0.7391304347826086,0.00783725195931299,0
7,7,23,9,1,0,0,4,0.1818181818181818,4,9,4,0.6521739130434783,0.04952476238119059,3
7,9,39,9,15,0,0,4,0.13787119641314297,4,11,4,0.6086956521739131,0.004502251125562781,1
7,7,45,9,3,1,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.01617475404368851,1
7,5,45,9,20,0,0,7,0.13787119641314297,4,13,4,0.5869565217391304,0.00783725195931299,1
3,6,28,8,0,2,3,0,0.11912225705329152,1,12,4,0.5652173913043479,0.004502251125562781,0
7,5,39,9,20,1,0,4,0.07210031347962381,4,1,6,0.5652173913043479,0.00783725195931299,1
0,3,26,1,20,0,2,4,0.13787119641314297,4,0,7,0.5869565217391304,0.004502251125562781,3
7,4,28,9,10,2,3,4,0.11128526645768025,4,15,7,0.3260869565217391,0.004502251125562781,0
0,6,45,1,1,0,0,4,0.15642633228840125,4,12,4,0.6304347826086956,0.00783725195931299,4
7,2,45,9,15,0,0,4,0.13787119641314297,4,15,2,0.5652173913043479,0.004502251125562781,1
7,9,28,9,30,0,0,4,0.13787119641314297,4,13,4,0.5652173913043479,0.01617475404368851,1
7,5,28,9,9,2,3,4,0.07993730407523511,4,15,2,0.5217391304347825,0.00783725195931299,1
0,2,28,1,13,0,0,6,0.20532915360501566,4,5,0,0.6739130434782608,0.009504752376188095,2
7,9,42,9,13,0,0,4,0.16614420062695923,4,1,0,0.6304347826086956,0.004502251125562781,1
7,8,28,8,14,0,3,0,0.13787119641314297,0,7,4,0.7173913043478262,0.01617475404368851,0
7,9,26,9,20,0,0,4,0.1598746081504702,4,13,0,0.6739130434782608,0.02451225612806403,3
0,5,45,7,20,0,0,4,0.08463949843260188,4,12,4,0.5869565217391304,0.00783725195931299,2
5,5,28,6,20,0,3,3,0.15047021943573666,3,0,0,0.8043478260869565,0.004502251125562781,0
7,0,39,8,15,0,0,4,0.13787119641314297,4,12,4,0.6086956521739131,0.004502251125562781,1
0,2,45,1,1,0,0,4,0.1269592476489028,4,12,4,0.6304347826086956,0.00783725195931299,3
7,8,28,9,14,0,3,7,0.13787119641314297,0,13,4,0.826086956521739,0.01617475404368851,0
1,3,23,7,1,0,2,4,0.15047021943573666,4,11,7,0.47826086956521735,0.002834750708687677,4
7,9,33,8,24,0,0,0,0.16614420062695923,4,9,3,0.6521739130434783,0.04952476238119059,0
7,9,28,9,29,0,3,7,0.15047021943573666,4,9,4,0.6521739130434783,0.03284975821243955,0
7,6,28,9,4,0,0,4,0.10658307210031345,4,11,6,0.5652173913043479,0.004502251125562781,2
7,5,28,9,0,0,3,3,0.09404388714733541,3,13,0,0.5652173913043479,0.004502251125562781,0
7,6,39,3,18,0,0,4,0.2210031347962382,4,10,4,0.6304347826086956,0.01617475404368851,1
7,9,28,8,20,2,3,0,0.13787119641314297,3,4,0,0.5217391304347825,0.004502251125562781,0
2,1,28,7,25,2,0,4,0.13787119641314297,4,12,7,0.3478260869565218,0.01617475404368851,3
6,6,28,8,23,2,3,2,0.06583072100313478,4,12,4,0.41304347826086957,0.00783725195931299,1
1,6,28,8,7,2,3,4,0.13787119641314297,4,1,6,0.3478260869565218,0.004502251125562781,2
7,9,39,9,20,0,0,0,0.19749216300940436,3,13,4,0.6521739130434783,0.01617475404368851,0
7,5,39,9,27,0,0,1,0.21316614420062693,3,13,4,0.6521739130434783,0.03284975821243955,0
7,5,45,9,15,0,0,1,0.13787119641314297,4,13,1,0.391304347826087,0.004502251125562781,1
7,3,39,9,5,0,0,4,0.17554858934169276,4,13,4,0.6304347826086956,0.004502251125562781,1
7,9,28,9,28,2,3,7,0.13787119641314297,4,13,4,0.47826086956521735,0.03284975821243955,1
6,9,28,9,23,2,3,2,0.12068965517241376,4,9,2,0.49999999999999994,0.004502251125562781,0
7,9,23,9,11,0,0,0,0.15047021943573666,4,5,0,0.5717233843569876,0.01617475404368851,0
7,5,45,9,20,0,0,4,0.11755485893416928,4,11,4,0.5869565217391304,0.00783725195931299,1
7,9,28,9,20,0,3,0,0.11912225705329152,3,0,4,0.5434782608695652,0.01617475404368851,0
7,5,39,9,29,0,0,0,0.11912225705329152,4,11,7,0.5869565217391304,0.004502251125562781,0
7,5,28,9,5,0,0,4,0.13787119641314297,4,13,4,0.7608695652173911,0.04952476238119059,1
7,9,45,9,20,2,3,3,0.08777429467084638,3,12,4,0.47826086956521735,0.0,0
0,6,39,1,22,0,0,4,0.13787119641314297,4,11,4,0.5652173913043479,0.01950975487743872,4
9,6,39,11,20,0,0,4,0.18260188087774293,4,6,4,0.7173913043478262,0.01617475404368851,1
7,9,28,9,14,0,3,0,0.1269592476489028,1,10,4,0.6739130434782608,0.00783725195931299,0
0,5,28,1,20,0,2,4,0.06739811912225704,4,11,4,0.6086956521739131,0.004502251125562781,2
0,3,45,1,4,0,0,4,0.1672413793103448,4,11,7,0.6521739130434783,0.004502251125562781,2
6,6,45,8,12,2,0,4,0.13787119641314297,4,11,6,0.6304347826086956,0.01617475404368851,3
6,6,28,7,20,2,3,4,0.13787119641314297,4,13,6,0.10869565217391303,0.004502251125562781,2
8,5,28,10,20,0,3,0,0.1426332288401254,3,13,4,0.6521739130434783,0.00783725195931299,0
7,9,28,9,8,2,1,0,0.13787119641314297,3,13,4,0.43478260869565216,0.004502251125562781,0
7,9,28,9,14,0,3,0,0.17398119122257052,3,9,4,0.5869565217391304,0.03284975821243955,0
7,6,28,8,25,2,0,4,0.13787119641314297,4,13,2,0.3478260869565218,0.01617475404368851,2
6,6,28,9,15,2,3,2,0.13787119641314297,4,13,4,0.5434782608695652,0.004502251125562781,1
1,3,26,2,4,0,0,4,0.13213166144200625,4,13,7,0.6086956521739131,0.004502251125562781,2
7,5,28,9,13,0,0,4,0.13787119641314297,4,13,0,0.7391304347826086,0.009504752376188095,2
7,9,28,9,13,2,0,4,0.13787119641314297,4,13,2,0.47826086956521735,0.004502251125562781,1
7,6,28,8,19,0,0,7,0.16300940438871472,4,6,4,0.7173913043478262,0.03284975821243955,0
6,6,45,8,18,0,0,4,0.16927899686520373,4,11,4,0.5652173913043479,0.02451225612806403,1
0,3,23,1,1,0,0,4,0.10188087774294671,4,1,7,0.7173913043478262,0.002834750708687677,2
0,5,26,1,22,0,0,4,0.13787119641314297,4,12,4,0.6086956521739131,0.01950975487743872,4
7,9,39,8,14,0,0,0,0.18965517241379307,3,7,3,0.6086956521739131,0.03284975821243955,0
7,6,28,9,15,0,0,0,0.17084639498432602,4,13,0,0.6739130434782608,0.01617475404368851,1
7,3,45,5,28,0,0,4,0.2081504702194357,4,13,0,0.6521739130434783,0.01617475404368851,1
7,9,39,8,3,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,1
6,6,28,2,25,2,0,4,0.13787119641314297,4,11,2,0.3043478260869565,0.01617475404368851,2
7,7,28,8,24,0,0,1,0.21316614420062693,4,9,4,0.7173913043478262,0.04952476238119059,0
7,9,28,9,16,2,3,0,0.009404388714733543,3,13,0,0.3478260869565218,0.004502251125562781,0
7,9,39,9,20,0,0,4,0.1379310344827586,4,13,4,0.6086956521739131,0.004502251125562781,1
3,9,39,4,27,0,0,2,0.16614420062695923,3,1,4,0.6739130434782608,0.00783725195931299,0
7,2,45,9,13,0,0,4,0.13787119641314297,4,1,0,0.6521739130434783,0.004502251125562781,2
0,3,28,7,1,0,0,2,0.1849529780564263,4,5,4,0.6521739130434783,0.002834750708687677,4
1,6,28,8,22,2,3,4,0.13787119641314297,4,13,4,0.43478260869565216,0.004502251125562781,4
7,9,23,9,17,2,0,0,0.10344827586206895,4,11,4,0.3695652173913044,0.00783725195931299,0
